CS,Density,WC,pH,EC,F,G,Pollen_analysis,Viscosity,Purity,Price
5.97,1.59,19.03,6.24,0.86,24.71,41.04,Rosemary,6961.71,0.95,714.93
9.08,1.43,22.14,2.59,0.81,24.33,23.16,Blueberry,3046.58,0.88,829.93
6.89,1.4,12.28,6.61,0.87,40.54,30.74,Chestnut,9687.35,1.0,966.61
3.51,1.43,23.49,6.06,0.82,31.39,23.92,Alfalfa,3354.95,0.9,388.01
9.52,1.31,14.92,3.79,0.79,28.64,20.28,Borage,5614.03,0.8,593.55
2.52,1.27,21.78,5.14,0.87,27.36,38.26,Avocado,7696.59,0.66,646.3
8.69,1.56,21.22,6.49,0.77,32.38,22.67,Heather,2125.36,0.63,583.3
2.9,1.46,15.05,2.57,0.84,30.86,32.52,Sage,2887.58,0.68,631.49
5.61,1.22,23.22,5.45,0.78,42.16,34.32,Orange Blossom,8311.38,0.97,244.34
4.99,1.53,17.13,3.29,0.87,34.07,39.21,Manuka,6214.29,1.0,976.69
3.14,1.51,15.64,5.82,0.72,21.09,30.56,Eucalyptus,5159.66,0.66,459.59
2.21,1.8,14.35,3.63,0.82,20.61,26.38,Buckwheat,6628.89,0.82,562.51
6.05,1.64,24.09,6.99,0.77,47.29,25.04,Sage,5974.64,0.97,900.34
7.43,1.62,18.63,2.6,0.89,44.88,25.36,Acacia,9038.36,0.66,359.59
1.33,1.45,20.22,6.28,0.85,31.08,28.17,Clover,1945.81,0.9,188.94
8.68,1.68,14.19,3.94,0.84,27.68,36.27,Clover,6272.18,0.82,173.51
6.71,1.69,19.84,4.51,0.77,21.08,28.03,Manuka,5352.33,1.0,976.69
2.5,1.72,13.3,5.03,0.8,48.74,32.68,Tupelo,4778.76,0.66,619.63
4.93,1.28,18.84,4.9,0.86,24.61,44.55,Borage,3794.76,1.0,744.91
8.27,1.84,14.95,6.61,0.76,20.45,27.15,Blueberry,2856.69,0.66,626.3
6.12,1.66,17.42,7.37,0.84,35.32,24.12,Manuka,9266.59,1.0,976.69
4.81,1.68,17.9,5.4,0.81,42.33,36.7,Buckwheat,1543.74,1.0,684.45
3.08,1.26,13.52,6.96,0.83,30.16,44.28,Manuka,7019.61,0.66,641.42
7.18,1.76,17.3,3.08,0.77,33.78,32.05,Sage,7364.37,1.0,926.3
8.2,1.26,16.14,4.23,0.84,48.88,23.37,Rosemary,6447.62,0.8,601.58
6.61,1.54,16.73,2.85,0.73,41.23,32.9,Eucalyptus,8531.89,0.97,675.06
3.49,1.24,17.94,2.99,0.81,42.16,41.93,Blueberry,9694.56,0.82,775.94
8.21,1.85,18.33,6.21,0.77,36.87,21.9,Acacia,4537.2,0.66,356.87
4.13,1.32,17.75,3.42,0.89,40.63,35.48,Eucalyptus,9506.47,1.0,694.53
8.73,1.55,21.81,4.8,0.81,21.76,21.01,Heather,5691.46,0.8,738.09
2.66,1.71,23.27,3.6,0.74,46.72,30.73,Orange Blossom,3299.97,0.82,206.6
4.67,1.7,23.26,6.69,0.74,46.22,28.31,Heather,2599.2,0.66,612.96
9.57,1.77,16.12,7.26,0.72,26.75,21.92,Acacia,6196.67,0.64,345.99
2.62,1.74,16.65,4.97,0.89,24.17,30.86,Sunflower,9387.29,0.82,728.14
8.32,1.36,18.24,3.62,0.71,20.27,43.92,Alfalfa,6086.43,0.8,344.72
6.22,1.83,23.59,7.3,0.77,35.29,42.82,Heather,7248.34,0.97,895.7
1.33,1.61,18.06,6.11,0.89,42.98,36.21,Heather,9654.16,0.84,782.59
6.48,1.21,16.91,6.28,0.8,34.61,20.65,Lavender,3620.7,1.0,603.85
1.88,1.61,15.22,6.37,0.86,21.78,27.76,Sunflower,9044.27,0.66,586.28
1.31,1.63,17.9,4.28,0.74,29.51,25.03,Clover,7389.71,1.0,211.13
9.46,1.54,23.57,5.83,0.77,45.15,41.52,Heather,3836.89,0.64,589.79
2.37,1.64,17.71,7.24,0.71,32.71,24.94,Clover,8609.51,0.87,183.02
9.7,1.72,14.37,5.71,0.78,38.44,29.3,Avocado,9759.79,0.66,639.46
5.39,1.22,19.73,3.81,0.9,43.36,34.45,Alfalfa,9236.79,1.0,432.62
9.74,1.5,19.61,5.74,0.81,24.14,31.65,Blueberry,5945.04,0.66,626.3
7.8,1.71,20.51,3.87,0.71,28.88,25.6,Blueberry,6554.31,0.82,777.84
3.15,1.36,22.1,6.1,0.77,33.57,34.48,Rosemary,9934.06,0.9,675.63
3.17,1.34,23.91,2.55,0.82,42.81,42.12,Alfalfa,9066.76,0.64,275.45
5.26,1.51,18.34,6.18,0.75,28.97,24.48,Lavender,7493.49,0.95,571.82
6.38,1.83,13.47,3.52,0.8,33.52,23.53,Orange Blossom,1713.61,1.0,251.38
9.11,1.56,15.84,3.52,0.89,42.44,24.28,Avocado,6724.09,0.8,778.25
1.47,1.47,21.09,3.13,0.75,44.84,39.15,Buckwheat,7095.21,0.82,562.51
9.38,1.38,19.32,3.9,0.77,40.94,27.35,Manuka,4641.53,1.0,976.69
3.71,1.38,17.14,6.19,0.81,22.69,28.47,Clover,1837.74,1.0,211.13
4.78,1.33,19.53,5.57,0.83,36.11,21.74,Orange Blossom,7911.33,0.66,165.09
1.13,1.6,21.83,3.9,0.77,37.11,24.46,Eucalyptus,2091.15,0.79,548.55
5.05,1.24,23.93,4.87,0.83,38.93,24.17,Sunflower,2833.64,1.0,885.99
5.76,1.52,24.83,4.19,0.86,47.48,34.15,Sunflower,8924.39,1.0,885.99
2.27,1.57,23.79,4.66,0.81,43.29,28.72,Manuka,6082.32,0.82,802.69
5.59,1.52,13.13,6.06,0.72,38.74,32.4,Wildflower,4625.83,0.99,319.27
9.76,1.76,20.73,4.42,0.76,20.07,28.3,Blueberry,9180.18,0.82,777.84
4.1,1.44,23.0,5.25,0.82,45.88,39.75,Rosemary,8562.65,0.9,680.92
4.45,1.53,17.93,3.28,0.82,35.59,31.86,Borage,4967.97,1.0,744.91
8.2,1.47,19.9,2.55,0.82,49.58,44.19,Heather,7123.4,0.64,589.79
2.16,1.33,17.04,6.29,0.71,47.3,44.03,Alfalfa,3724.5,0.85,366.36
4.76,1.77,22.97,6.14,0.82,33.21,34.52,Tupelo,5850.16,0.68,638.37
9.72,1.84,22.75,4.02,0.78,23.03,24.35,Tupelo,7630.65,0.8,746.12
6.87,1.8,14.73,2.93,0.8,23.33,23.36,Orange Blossom,5305.2,0.95,238.05
4.24,1.42,24.56,5.84,0.7,49.3,29.82,Alfalfa,7866.62,0.9,390.18
4.48,1.77,19.36,7.33,0.76,44.3,33.27,Avocado,4933.65,0.66,646.3
8.75,1.78,13.23,3.39,0.74,29.73,30.24,Clover,2409.75,0.8,167.81
6.94,1.24,19.29,3.44,0.83,42.64,24.45,Manuka,3484.29,1.0,976.69
1.59,1.82,12.43,2.96,0.88,36.18,21.23,Blueberry,4567.3,0.66,621.56
6.73,1.47,19.19,3.56,0.76,38.06,35.74,Thyme,2195.55,1.0,916.22
8.27,1.4,17.49,3.16,0.78,28.63,42.32,Rosemary,5745.67,1.0,754.98
1.81,1.42,16.91,4.64,0.89,29.25,34.38,Eucalyptus,6205.79,1.0,694.53
3.92,1.42,22.84,3.84,0.88,38.48,44.86,Clover,1788.31,1.0,211.13
9.14,1.53,13.79,7.49,0.77,32.42,34.51,Wildflower,8359.94,0.68,219.42
6.14,1.49,23.69,7.33,0.85,27.01,36.02,Heather,6911.96,0.97,900.34
7.8,1.78,24.88,6.07,0.72,30.9,38.42,Acacia,7189.67,0.68,370.46
1.32,1.63,16.91,6.81,0.72,23.76,36.05,Tupelo,5667.26,0.87,816.41
8.43,1.61,16.45,5.95,0.88,44.85,24.0,Blueberry,9799.04,0.61,577.05
8.89,1.76,22.08,2.98,0.74,28.28,27.35,Blueberry,6145.74,0.66,626.3
1.2,1.22,18.59,6.18,0.77,34.85,24.49,Manuka,7291.76,0.66,641.42
3.36,1.64,19.89,4.37,0.88,49.58,28.03,Tupelo,6124.58,0.82,769.55
2.57,1.33,19.79,7.45,0.9,46.38,43.88,Tupelo,5054.26,0.64,596.2
4.87,1.78,18.14,3.99,0.84,40.28,38.43,Tupelo,1708.03,1.0,936.38
1.39,1.85,17.52,3.13,0.84,43.74,41.05,Alfalfa,1869.87,0.98,423.95
4.78,1.46,14.21,3.34,0.74,23.56,42.26,Buckwheat,5367.11,0.8,545.38
8.79,1.65,15.4,4.5,0.72,30.49,39.18,Thyme,8272.83,0.84,771.33
9.22,1.55,21.42,4.25,0.84,40.29,25.2,Manuka,3976.87,0.82,802.69
4.94,1.21,12.06,3.62,0.87,45.14,21.69,Orange Blossom,6101.32,1.0,251.38
4.31,1.4,13.49,5.79,0.87,36.98,43.8,Manuka,4743.19,0.9,876.0
4.33,1.22,17.06,6.95,0.83,31.59,28.45,Manuka,9425.95,0.89,871.11
6.96,1.65,14.19,3.29,0.85,33.95,22.05,Acacia,2581.73,1.0,543.41
4.15,1.36,15.59,6.31,0.73,41.81,25.84,Borage,1673.1,0.88,651.7
8.7,1.46,17.79,4.9,0.76,47.47,21.32,Orange Blossom,4748.19,1.0,251.38
6.57,1.65,16.39,4.31,0.87,46.31,21.68,Clover,3385.95,1.0,211.13
2.75,1.82,21.63,3.41,0.72,20.66,31.36,Eucalyptus,3625.3,0.82,570.79
6.78,1.35,24.87,6.25,0.84,29.53,22.32,Chestnut,5137.33,0.95,915.33
5.54,1.59,17.7,7.29,0.81,48.88,22.36,Rosemary,2627.48,1.0,754.98
8.5,1.74,17.36,6.06,0.83,43.04,34.08,Rosemary,1663.92,0.84,637.85
8.44,1.73,15.95,7.01,0.71,43.51,28.56,Manuka,5153.63,0.66,646.3
6.61,1.84,20.39,5.33,0.79,47.54,31.84,Acacia,2276.02,0.94,513.49
5.37,1.25,24.72,3.99,0.83,46.09,35.46,Manuka,2080.53,1.0,976.69
2.07,1.59,23.73,6.44,0.84,47.37,23.7,Blueberry,2518.34,0.64,602.62
2.83,1.26,22.97,5.12,0.85,35.56,23.94,Lavender,6194.36,0.66,396.56
6.46,1.76,17.31,6.05,0.82,21.4,41.37,Acacia,4219.97,1.0,543.41
1.35,1.73,15.14,4.15,0.73,26.02,35.04,Lavender,6276.31,0.82,496.27
7.08,1.75,20.57,4.91,0.71,25.79,30.54,Orange Blossom,2327.59,1.0,251.38
4.79,1.72,21.36,7.05,0.81,32.07,27.62,Clover,6911.05,0.68,143.93
9.68,1.46,16.21,6.83,0.72,24.63,23.34,Rosemary,6475.47,0.64,480.71
1.5,1.51,22.92,2.64,0.71,38.52,38.65,Acacia,4700.86,0.68,370.46
2.16,1.26,24.74,6.71,0.76,22.55,20.33,Sage,9016.74,0.64,589.79
9.01,1.35,12.02,3.49,0.83,32.33,31.82,Clover,3377.3,0.84,177.74
8.85,1.24,17.62,2.59,0.82,30.5,23.52,Acacia,9631.33,0.84,456.38
5.0,1.31,13.36,7.08,0.75,46.15,39.77,Borage,6402.69,0.97,724.03
1.84,1.43,17.86,3.07,0.88,34.97,36.94,Acacia,8821.17,1.0,543.41
8.8,1.32,21.52,3.3,0.76,48.65,41.08,Heather,5141.42,0.8,738.09
4.93,1.47,18.55,4.0,0.71,39.18,30.4,Alfalfa,9359.08,1.0,432.62
5.26,1.39,21.73,4.3,0.71,46.44,23.06,Orange Blossom,3718.2,1.0,251.38
5.6,1.42,14.49,6.5,0.75,22.91,43.11,Rosemary,9965.91,1.0,754.98
6.58,1.54,20.91,6.57,0.81,49.51,29.88,Chestnut,8976.78,0.97,939.52
4.59,1.32,19.34,6.94,0.76,43.7,21.52,Buckwheat,6343.03,0.64,435.8
2.06,1.32,16.51,5.84,0.8,42.85,29.03,Buckwheat,3755.48,0.66,452.92
3.0,1.57,21.75,2.77,0.88,28.94,30.55,Lavender,8305.36,0.66,399.58
4.82,1.8,19.94,3.34,0.88,41.13,44.96,Sage,8711.82,1.0,926.3
9.8,1.44,16.48,3.09,0.78,28.04,31.11,Rosemary,2035.31,1.0,754.98
1.29,1.78,12.02,2.82,0.8,25.71,35.25,Manuka,5704.64,0.66,646.3
5.76,1.5,14.94,5.6,0.85,45.58,25.85,Rosemary,6285.69,0.97,733.82
3.35,1.75,23.91,3.44,0.85,48.06,31.27,Alfalfa,2114.2,0.8,343.85
6.64,1.79,17.87,6.26,0.85,25.57,36.48,Borage,8570.44,1.0,744.91
1.23,1.69,16.63,2.57,0.81,38.32,30.84,Lavender,9391.11,0.68,411.67
4.9,1.41,19.3,3.69,0.83,27.11,22.91,Clover,4526.48,1.0,211.13
1.15,1.33,15.0,7.32,0.82,47.12,41.79,Orange Blossom,9464.0,0.64,160.06
9.58,1.86,15.64,6.82,0.88,22.39,22.29,Sunflower,4358.64,0.64,564.12
2.6,1.25,15.66,2.79,0.77,47.96,21.27,Chestnut,4773.01,0.64,615.46
1.67,1.85,14.29,4.21,0.76,49.47,35.68,Chestnut,1606.2,0.8,768.28
1.03,1.59,12.94,6.01,0.8,27.43,32.01,Avocado,8442.04,0.66,646.3
3.09,1.39,18.79,6.7,0.72,21.18,38.42,Chestnut,7277.45,0.9,871.8
5.45,1.79,22.47,2.86,0.81,22.52,42.72,Orange Blossom,8309.9,0.95,238.05
6.45,1.62,20.12,6.32,0.82,20.2,38.15,Rosemary,6614.8,0.97,733.82
4.57,1.6,12.29,5.09,0.71,35.73,41.98,Alfalfa,9507.37,0.63,272.42
7.02,1.27,20.84,3.81,0.73,24.06,25.61,Eucalyptus,7946.78,1.0,694.53
1.06,1.74,14.68,4.96,0.71,20.03,25.24,Orange Blossom,9806.08,0.8,199.8
2.09,1.8,13.62,7.46,0.8,21.44,40.0,Tupelo,2171.98,0.61,570.91
7.27,1.76,12.94,6.35,0.83,29.18,30.05,Clover,6328.32,0.66,139.71
3.54,1.83,24.05,7.3,0.74,20.5,30.46,Blueberry,6471.71,0.66,626.3
8.17,1.85,17.17,5.61,0.84,44.11,42.77,Alfalfa,2856.83,0.85,366.36
5.08,1.24,24.19,3.57,0.74,31.33,38.0,Rosemary,5591.86,1.0,754.98
8.38,1.86,23.04,2.95,0.82,31.46,33.96,Borage,2542.44,0.68,507.83
4.13,1.35,13.76,2.95,0.83,48.63,32.54,Acacia,2888.39,0.66,359.59
2.04,1.77,14.89,4.7,0.76,26.33,44.56,Manuka,2109.65,0.77,751.86
1.53,1.55,17.47,2.8,0.85,38.78,35.08,Lavender,9208.72,0.89,538.57
1.69,1.32,17.99,4.71,0.78,36.26,27.98,Manuka,5140.44,1.0,976.69
4.15,1.35,20.12,5.54,0.78,30.23,31.76,Lavender,9332.86,0.68,411.67
7.95,1.47,13.39,5.47,0.88,31.91,42.75,Wildflower,5844.6,0.66,211.37
4.37,1.76,24.68,2.64,0.79,38.25,30.09,Buckwheat,6310.16,0.68,466.62
9.31,1.42,16.15,3.28,0.82,23.82,22.99,Blueberry,2741.77,1.0,946.46
4.37,1.26,20.49,7.1,0.77,42.74,38.63,Chestnut,9071.45,0.66,639.64
1.93,1.74,16.67,7.16,0.78,47.87,35.61,Alfalfa,3241.83,0.66,286.27
7.14,1.57,22.1,5.84,0.85,24.04,26.67,Buckwheat,8754.05,0.97,665.27
3.6,1.54,22.78,4.24,0.89,33.08,29.68,Heather,1702.9,0.82,754.78
3.5,1.67,15.07,3.77,0.74,25.49,29.43,Lavender,3045.36,0.82,496.27
1.4,1.24,24.7,3.03,0.71,28.45,44.87,Buckwheat,6891.42,0.8,545.38
5.14,1.31,19.03,3.88,0.79,21.65,43.28,Clover,4362.86,1.0,211.13
7.95,1.73,20.41,7.4,0.7,29.59,36.71,Sage,7277.34,0.66,612.96
2.73,1.41,15.6,5.96,0.77,43.68,20.52,Clover,2933.15,0.88,185.13
1.8,1.76,14.73,6.94,0.71,49.59,27.15,Buckwheat,8993.17,0.66,452.92
4.52,1.22,18.51,5.59,0.72,26.28,23.99,Wildflower,4477.05,0.64,204.93
1.77,1.59,16.65,6.84,0.83,23.42,44.78,Rosemary,6925.84,0.64,480.71
5.02,1.31,15.64,6.25,0.84,40.26,44.75,Lavender,3273.9,0.95,571.82
9.46,1.26,18.89,6.31,0.75,46.85,21.06,Lavender,8147.63,0.64,384.48
3.95,1.41,18.28,4.35,0.81,42.51,43.72,Alfalfa,4691.85,1.0,432.62
3.62,1.59,15.76,3.14,0.8,31.81,32.17,Tupelo,8998.79,0.84,788.3
8.42,1.45,14.85,5.63,0.82,22.68,35.43,Manuka,4965.56,0.66,646.3
9.06,1.59,19.26,5.72,0.82,43.42,40.55,Avocado,2537.51,0.64,621.87
6.16,1.23,12.3,7.49,0.87,49.6,40.65,Heather,2859.89,0.95,877.16
5.54,1.86,17.11,6.79,0.79,25.03,24.47,Blueberry,2677.22,1.0,946.46
2.45,1.26,18.4,2.75,0.82,43.82,26.73,Heather,5904.54,0.66,612.96
1.83,1.44,14.95,3.48,0.9,45.68,36.94,Acacia,8013.14,1.0,543.41
2.83,1.45,20.04,3.28,0.81,43.37,33.16,Lavender,7729.23,1.0,603.85
1.06,1.45,13.6,7.44,0.89,42.98,39.1,Thyme,3972.39,0.9,826.35
4.96,1.22,15.94,4.32,0.76,20.59,36.81,Borage,8471.34,1.0,744.91
5.64,1.21,19.6,5.28,0.9,35.07,34.27,Buckwheat,9667.72,0.96,660.47
4.75,1.4,13.86,3.07,0.9,34.16,24.13,Orange Blossom,9457.71,1.0,251.38
9.35,1.61,20.79,7.38,0.79,48.89,41.37,Sage,1587.21,0.61,564.76
3.23,1.32,17.76,3.34,0.81,28.62,26.02,Heather,3934.02,1.0,926.3
9.65,1.6,13.73,3.73,0.72,48.84,20.17,Heather,3576.09,0.8,738.09
5.99,1.21,14.65,2.68,0.89,34.78,36.44,Chestnut,7696.63,0.99,958.87
9.72,1.76,15.22,6.72,0.76,43.15,21.58,Clover,6639.37,0.64,134.43
5.63,1.79,17.94,2.96,0.81,38.76,33.43,Sage,7855.67,1.0,926.3
2.56,1.3,19.68,5.96,0.71,46.62,41.68,Orange Blossom,7456.34,0.64,160.06
3.17,1.39,20.82,3.49,0.81,31.41,34.37,Blueberry,6831.25,1.0,946.46
1.4,1.73,15.32,4.36,0.79,46.48,24.37,Orange Blossom,8705.62,0.8,200.31
3.49,1.77,14.89,5.14,0.87,25.5,44.57,Alfalfa,3802.84,0.64,275.45
8.59,1.63,15.97,6.0,0.74,47.84,41.77,Chestnut,4103.18,0.64,615.46
3.48,1.21,23.96,5.26,0.8,29.29,41.64,Sunflower,4365.73,0.64,564.12
4.01,1.51,17.0,3.56,0.73,41.07,23.73,Buckwheat,7722.8,1.0,684.45
8.99,1.62,20.27,6.82,0.77,41.98,26.16,Thyme,2702.03,0.66,606.29
9.57,1.44,16.96,4.07,0.71,25.0,37.82,Wildflower,7197.04,1.0,321.85
1.48,1.51,15.77,7.28,0.86,27.11,21.88,Chestnut,7213.51,0.64,615.46
6.59,1.21,14.82,2.78,0.74,30.48,22.14,Buckwheat,7901.19,0.97,661.84
3.18,1.3,14.14,6.62,0.74,29.51,24.78,Rosemary,9067.25,0.64,480.71
1.81,1.6,24.55,5.58,0.82,39.05,37.14,Chestnut,3158.07,0.68,658.98
5.92,1.74,18.63,3.07,0.87,32.63,21.62,Manuka,6885.38,1.0,976.69
3.66,1.76,21.25,3.5,0.77,32.32,33.4,Alfalfa,7559.31,0.84,364.2
5.96,1.29,23.81,3.5,0.8,24.75,28.37,Tupelo,8462.19,1.0,936.38
2.45,1.62,20.06,5.43,0.78,44.28,22.04,Sage,9069.5,0.64,589.79
6.07,1.51,12.57,5.93,0.81,39.09,35.51,Lavender,9885.19,0.96,582.69
8.81,1.49,15.79,3.42,0.85,44.38,28.17,Rosemary,7883.4,0.82,620.47
8.5,1.52,16.37,5.68,0.73,39.67,38.04,Manuka,5900.39,0.68,665.85
9.25,1.66,18.11,5.98,0.78,30.41,22.29,Clover,2611.23,0.66,138.65
5.13,1.65,17.15,3.81,0.85,42.31,38.69,Borage,9843.05,1.0,744.91
8.98,1.63,23.59,4.42,0.79,48.9,29.74,Sage,5490.52,0.82,761.27
8.68,1.62,22.34,4.88,0.85,47.88,29.26,Alfalfa,8669.98,0.82,355.54
8.6,1.21,22.9,4.36,0.8,25.18,38.65,Sunflower,5991.52,0.82,728.14
9.68,1.5,13.58,6.48,0.78,28.54,24.64,Tupelo,2668.93,0.64,596.2
2.46,1.28,24.46,7.27,0.7,24.59,27.04,Borage,6910.96,0.66,492.92
5.75,1.62,22.57,3.43,0.74,32.08,44.13,Manuka,9007.76,1.0,976.69
5.64,1.26,17.99,7.5,0.84,25.85,30.03,Alfalfa,8852.42,1.0,432.62
4.92,1.37,21.93,4.43,0.88,45.98,20.65,Thyme,2821.29,1.0,916.22
3.91,1.24,12.39,6.31,0.87,45.19,29.29,Rosemary,3328.28,0.66,499.59
3.69,1.35,14.51,3.67,0.71,33.05,30.88,Manuka,3899.86,0.84,822.23
4.78,1.8,12.83,4.39,0.77,25.77,23.51,Sage,7333.85,0.8,738.09
8.52,1.29,18.27,2.94,0.9,45.83,31.97,Buckwheat,6720.31,0.66,452.92
2.67,1.22,23.61,4.83,0.9,47.03,42.66,Rosemary,9682.21,0.77,581.18
9.6,1.28,16.93,5.63,0.71,37.85,31.59,Heather,2460.68,0.86,801.13
5.83,1.72,21.13,3.73,0.72,46.77,21.35,Wildflower,5545.76,1.0,321.85
4.36,1.61,22.13,6.92,0.81,21.46,34.39,Buckwheat,1798.52,0.64,434.43
3.66,1.4,22.36,3.38,0.78,35.68,27.61,Rosemary,9776.15,1.0,754.98
3.75,1.47,23.41,6.31,0.81,31.27,25.22,Avocado,4712.07,0.68,665.85
3.53,1.79,24.44,2.74,0.73,43.71,28.08,Heather,1706.91,0.64,587.93
4.76,1.46,18.04,4.11,0.78,43.11,36.34,Chestnut,4673.0,1.0,966.61
8.36,1.85,20.03,5.29,0.83,25.85,42.34,Clover,6459.41,0.64,134.43
1.35,1.58,22.38,2.53,0.7,21.37,23.89,Chestnut,8939.44,0.64,615.46
6.24,1.35,17.65,2.72,0.89,43.78,37.08,Alfalfa,5824.54,1.0,432.62
6.97,1.35,21.24,6.09,0.81,43.83,26.87,Avocado,5656.79,0.97,949.32
2.47,1.8,18.15,5.1,0.79,24.25,39.06,Orange Blossom,3228.09,0.66,166.35
9.55,1.31,14.06,4.21,0.78,23.2,33.2,Wildflower,6672.57,0.82,264.51
6.24,1.82,12.67,2.68,0.77,24.77,25.61,Sage,5871.4,0.97,900.34
5.09,1.48,14.25,7.01,0.85,27.84,36.92,Thyme,4486.49,0.97,890.54
6.46,1.45,19.67,7.46,0.75,28.49,30.44,Sunflower,7746.79,1.0,885.99
1.65,1.75,22.79,7.31,0.89,31.55,20.22,Wildflower,6967.85,0.66,211.37
6.02,1.75,16.71,4.68,0.8,36.26,20.03,Alfalfa,8635.58,1.0,432.62
2.61,1.6,15.94,3.69,0.87,40.16,40.07,Alfalfa,6676.23,0.8,344.72
3.2,1.38,24.79,4.79,0.76,22.52,24.16,Blueberry,9330.13,1.0,946.46
6.35,1.5,21.12,4.67,0.77,23.52,27.01,Tupelo,6352.3,1.0,936.38
8.64,1.43,18.75,2.72,0.81,32.42,23.1,Borage,8491.5,0.9,668.11
7.42,1.43,12.44,4.87,0.78,21.26,24.67,Sunflower,9325.06,1.0,885.99
8.4,1.58,19.5,6.28,0.76,38.13,35.04,Thyme,1549.04,0.66,599.87
5.04,1.47,19.97,7.23,0.9,49.25,26.14,Eucalyptus,5841.0,0.97,675.06
6.25,1.78,13.23,2.78,0.8,34.56,41.77,Tupelo,7380.25,0.97,905.45
1.45,1.42,22.9,3.87,0.88,32.03,33.65,Buckwheat,4410.49,1.0,684.45
5.66,1.7,13.01,3.39,0.78,47.92,36.68,Lavender,3849.32,1.0,603.85
9.94,1.28,15.65,5.71,0.82,33.55,22.48,Chestnut,6072.06,0.66,634.8
8.58,1.34,23.6,3.56,0.74,31.11,40.98,Clover,6555.47,0.82,172.46
4.87,1.43,18.48,4.91,0.83,26.17,26.32,Thyme,6304.53,1.0,916.22
5.13,1.29,17.91,7.22,0.75,30.96,31.99,Buckwheat,9119.86,1.0,684.45
7.16,1.75,21.31,2.74,0.75,41.92,34.67,Buckwheat,6062.93,0.97,665.27
9.14,1.37,17.6,3.34,0.82,26.4,23.06,Rosemary,7633.66,1.0,754.98
5.71,1.56,19.89,5.81,0.76,32.12,34.35,Acacia,4969.93,0.99,539.06
7.72,1.71,24.65,5.81,0.81,26.08,43.07,Sunflower,7862.62,0.64,564.12
6.19,1.34,19.55,5.3,0.83,24.27,29.7,Eucalyptus,5619.48,0.97,675.06
4.49,1.77,24.51,6.24,0.8,45.24,41.54,Chestnut,8463.39,0.64,615.46
4.56,1.44,13.55,6.88,0.72,20.46,43.66,Acacia,3948.36,0.88,476.51
3.77,1.46,17.1,7.03,0.74,25.67,27.26,Blueberry,6898.85,0.87,825.2
7.04,1.43,12.74,2.7,0.84,29.09,28.69,Tupelo,8512.37,1.0,936.38
9.05,1.73,13.09,5.96,0.79,49.28,32.32,Wildflower,4179.51,0.66,212.98
2.26,1.75,17.14,7.1,0.8,25.82,30.44,Chestnut,4384.68,0.87,842.77
2.93,1.22,17.1,3.31,0.73,25.66,34.18,Blueberry,7119.59,1.0,946.46
2.53,1.29,17.97,5.77,0.76,46.93,41.12,Lavender,4227.87,0.85,511.38
2.77,1.8,24.9,3.69,0.76,41.39,28.17,Alfalfa,1525.33,0.8,343.85
4.36,1.72,24.94,7.5,0.9,20.29,30.5,Wildflower,4456.17,0.66,212.98
2.71,1.27,20.32,5.27,0.71,41.04,42.74,Manuka,2362.25,0.61,595.49
3.59,1.45,15.07,3.81,0.9,40.8,33.74,Clover,2592.45,0.82,173.51
4.14,1.78,24.32,5.27,0.85,32.14,42.46,Borage,2855.4,0.66,489.2
4.33,1.6,16.42,2.86,0.79,37.75,37.31,Manuka,9638.78,0.66,639.46
2.65,1.65,21.31,7.25,0.72,20.11,38.8,Thyme,7981.07,0.66,606.29
2.0,1.64,20.55,4.71,0.85,37.15,39.75,Alfalfa,1617.43,0.82,352.51
4.95,1.76,13.19,5.87,0.83,23.85,24.29,Thyme,1522.86,0.92,842.85
3.37,1.84,17.03,6.86,0.85,22.58,36.47,Eucalyptus,9619.0,0.84,586.77
8.61,1.61,17.75,3.79,0.73,32.4,35.73,Avocado,9890.61,1.0,976.69
3.4,1.32,16.87,5.09,0.78,30.83,23.07,Lavender,7190.08,0.87,523.46
9.08,1.65,24.02,5.98,0.74,42.02,41.3,Buckwheat,5987.51,0.64,435.8
7.36,1.55,14.47,4.87,0.85,32.42,43.45,Blueberry,7002.15,0.82,773.1
7.9,1.48,12.78,5.22,0.88,47.14,33.95,Clover,5928.65,0.66,139.71
8.72,1.63,24.33,5.56,0.85,29.69,44.79,Acacia,7062.11,0.64,345.99
8.51,1.72,23.96,5.25,0.82,37.71,35.55,Alfalfa,5746.37,0.68,294.93
6.15,1.71,23.78,4.74,0.73,26.79,36.2,Borage,1975.55,1.0,744.91
1.41,1.49,22.91,3.87,0.83,36.43,36.98,Rosemary,9965.57,0.82,615.18
2.67,1.44,20.45,5.03,0.8,31.06,31.86,Manuka,4611.29,0.92,900.44
2.37,1.31,13.03,4.82,0.71,39.98,30.43,Alfalfa,6673.26,0.84,364.2
2.65,1.4,12.69,4.1,0.89,29.38,26.76,Manuka,7169.35,1.0,976.69
4.73,1.25,16.78,7.36,0.82,45.95,22.57,Avocado,6783.52,0.64,621.87
4.55,1.27,24.2,5.34,0.75,44.4,34.1,Heather,7102.87,0.66,612.96
4.49,1.83,20.53,5.07,0.85,41.23,43.76,Sunflower,7122.47,0.64,564.12
2.82,1.38,12.8,6.13,0.83,28.88,38.82,Clover,4977.94,0.9,190.42
4.07,1.73,22.9,6.42,0.85,25.14,34.13,Buckwheat,8371.66,0.66,452.92
